log,source,label
Dec 10 10:58:48 LabSZ sshd[25145]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:58:49 LabSZ sshd[25145]: Failed password for root from 183.62.140.253 port 54699 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:58:49 LabSZ sshd[25145]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:58:50 LabSZ sshd[25147]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:58:52 LabSZ sshd[25147]: Failed password for root from 183.62.140.253 port 55069 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:58:52 LabSZ sshd[25147]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:58:52 LabSZ sshd[25149]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:58:54 LabSZ sshd[25149]: Failed password for root from 183.62.140.253 port 55577 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:58:54 LabSZ sshd[25149]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:58:54 LabSZ sshd[25151]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:58:56 LabSZ sshd[25151]: Failed password for root from 183.62.140.253 port 55956 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:58:56 LabSZ sshd[25151]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:58:56 LabSZ sshd[25153]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:58:59 LabSZ sshd[25153]: Failed password for root from 183.62.140.253 port 56319 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:58:59 LabSZ sshd[25153]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:58:59 LabSZ sshd[25155]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:00 LabSZ sshd[25155]: Failed password for root from 183.62.140.253 port 56847 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:00 LabSZ sshd[25155]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:00 LabSZ sshd[25158]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:02 LabSZ sshd[25158]: Failed password for root from 183.62.140.253 port 57092 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:02 LabSZ sshd[25158]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:02 LabSZ sshd[25160]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:05 LabSZ sshd[25160]: Failed password for root from 183.62.140.253 port 57485 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:05 LabSZ sshd[25160]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:05 LabSZ sshd[25163]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:07 LabSZ sshd[25163]: Failed password for root from 183.62.140.253 port 57998 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:07 LabSZ sshd[25163]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:07 LabSZ sshd[25165]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:10 LabSZ sshd[25165]: Failed password for root from 183.62.140.253 port 58430 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:10 LabSZ sshd[25165]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:10 LabSZ sshd[25167]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:11 LabSZ sshd[25167]: Failed password for root from 183.62.140.253 port 58882 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:11 LabSZ sshd[25167]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:11 LabSZ sshd[25169]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:12 LabSZ sshd[25169]: Failed password for root from 183.62.140.253 port 59160 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:12 LabSZ sshd[25169]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:13 LabSZ sshd[25171]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:15 LabSZ sshd[25171]: Failed password for root from 183.62.140.253 port 59470 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:15 LabSZ sshd[25171]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:15 LabSZ sshd[25174]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:17 LabSZ sshd[25174]: Failed password for root from 183.62.140.253 port 59905 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:17 LabSZ sshd[25174]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:17 LabSZ sshd[25176]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:20 LabSZ sshd[25176]: Failed password for root from 183.62.140.253 port 60413 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:20 LabSZ sshd[25176]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:20 LabSZ sshd[25178]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:22 LabSZ sshd[25178]: Failed password for root from 183.62.140.253 port 60834 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:22 LabSZ sshd[25178]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:22 LabSZ sshd[25180]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:23 LabSZ sshd[25180]: Failed password for root from 183.62.140.253 port 32995 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:23 LabSZ sshd[25180]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:23 LabSZ sshd[25182]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:25 LabSZ sshd[25182]: Failed password for root from 183.62.140.253 port 33258 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:25 LabSZ sshd[25182]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:25 LabSZ sshd[25184]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:27 LabSZ sshd[25184]: Failed password for root from 183.62.140.253 port 33635 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:27 LabSZ sshd[25184]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:28 LabSZ sshd[25186]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:30 LabSZ sshd[25186]: Failed password for root from 183.62.140.253 port 34091 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:30 LabSZ sshd[25186]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:30 LabSZ sshd[25188]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:31 LabSZ sshd[25188]: Failed password for root from 183.62.140.253 port 34545 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:31 LabSZ sshd[25188]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:32 LabSZ sshd[25190]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:34 LabSZ sshd[25190]: Failed password for root from 183.62.140.253 port 34849 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:34 LabSZ sshd[25190]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:34 LabSZ sshd[25193]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:35 LabSZ sshd[25193]: Failed password for root from 183.62.140.253 port 35260 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:35 LabSZ sshd[25193]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:35 LabSZ sshd[25195]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:37 LabSZ sshd[25195]: Failed password for root from 183.62.140.253 port 35525 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:37 LabSZ sshd[25195]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:37 LabSZ sshd[25197]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:39 LabSZ sshd[25197]: Failed password for root from 183.62.140.253 port 35893 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:39 LabSZ sshd[25197]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:39 LabSZ sshd[25200]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:41 LabSZ sshd[25200]: Failed password for root from 183.62.140.253 port 36335 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:41 LabSZ sshd[25200]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:41 LabSZ sshd[25203]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:43 LabSZ sshd[25203]: Failed password for root from 183.62.140.253 port 36747 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:43 LabSZ sshd[25203]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:43 LabSZ sshd[25205]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:45 LabSZ sshd[25205]: Failed password for root from 183.62.140.253 port 37033 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:45 LabSZ sshd[25205]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:45 LabSZ sshd[25207]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:47 LabSZ sshd[25207]: Failed password for root from 183.62.140.253 port 37478 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:47 LabSZ sshd[25207]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:47 LabSZ sshd[25209]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:49 LabSZ sshd[25209]: Failed password for root from 183.62.140.253 port 37854 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:49 LabSZ sshd[25209]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:49 LabSZ sshd[25211]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:51 LabSZ sshd[25211]: Failed password for root from 183.62.140.253 port 38241 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:51 LabSZ sshd[25211]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:51 LabSZ sshd[25214]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:53 LabSZ sshd[25214]: Failed password for root from 183.62.140.253 port 38693 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:53 LabSZ sshd[25214]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:53 LabSZ sshd[25216]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:54 LabSZ sshd[25216]: Failed password for root from 183.62.140.253 port 39008 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:54 LabSZ sshd[25216]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:55 LabSZ sshd[25218]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:57 LabSZ sshd[25218]: Failed password for root from 183.62.140.253 port 39309 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:57 LabSZ sshd[25218]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:57 LabSZ sshd[25220]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 10:59:59 LabSZ sshd[25220]: Failed password for root from 183.62.140.253 port 39714 ssh2,OpenSSH,Brute Force Attack
Dec 10 10:59:59 LabSZ sshd[25220]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 10:59:59 LabSZ sshd[25222]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:00 LabSZ sshd[25222]: Failed password for root from 183.62.140.253 port 40110 ssh2,OpenSSH,Brute Force Attack
Dec 10 11:00:00 LabSZ sshd[25222]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 11:00:00 LabSZ sshd[25224]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:03 LabSZ sshd[25224]: Failed password for root from 183.62.140.253 port 40454 ssh2,OpenSSH,Brute Force Attack
Dec 10 11:00:03 LabSZ sshd[25224]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 11:00:03 LabSZ sshd[25227]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:04 LabSZ sshd[25227]: Failed password for root from 183.62.140.253 port 40862 ssh2,OpenSSH,Brute Force Attack
Dec 10 11:00:04 LabSZ sshd[25227]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 11:00:04 LabSZ sshd[25229]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:06 LabSZ sshd[25229]: Failed password for root from 183.62.140.253 port 41156 ssh2,OpenSSH,Brute Force Attack
Dec 10 11:00:06 LabSZ sshd[25229]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 11:00:06 LabSZ sshd[25231]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:08 LabSZ sshd[25231]: Failed password for root from 183.62.140.253 port 41452 ssh2,OpenSSH,Brute Force Attack
Dec 10 11:00:08 LabSZ sshd[25231]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 11:00:08 LabSZ sshd[25233]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:10 LabSZ sshd[25233]: Failed password for root from 183.62.140.253 port 41860 ssh2,OpenSSH,Brute Force Attack
Dec 10 11:00:10 LabSZ sshd[25233]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 11:00:10 LabSZ sshd[25235]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:11 LabSZ sshd[25235]: Failed password for root from 183.62.140.253 port 42239 ssh2,OpenSSH,Brute Force Attack
Dec 10 11:00:11 LabSZ sshd[25235]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 11:00:12 LabSZ sshd[25237]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:14 LabSZ sshd[25237]: Failed password for root from 183.62.140.253 port 42564 ssh2,OpenSSH,Brute Force Attack
Dec 10 11:00:14 LabSZ sshd[25237]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 11:00:14 LabSZ sshd[25240]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:16 LabSZ sshd[25240]: Failed password for root from 183.62.140.253 port 42948 ssh2,OpenSSH,Brute Force Attack
Dec 10 11:00:16 LabSZ sshd[25240]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 11:00:16 LabSZ sshd[25242]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:18 LabSZ sshd[25242]: Failed password for root from 183.62.140.253 port 43414 ssh2,OpenSSH,Brute Force Attack
Dec 10 11:00:18 LabSZ sshd[25242]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 11:00:18 LabSZ sshd[25244]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:20 LabSZ sshd[25244]: Failed password for root from 183.62.140.253 port 43714 ssh2,OpenSSH,Brute Force Attack
Dec 10 11:00:20 LabSZ sshd[25244]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 11:00:20 LabSZ sshd[25246]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:22 LabSZ sshd[25246]: Failed password for root from 183.62.140.253 port 44125 ssh2,OpenSSH,Brute Force Attack
Dec 10 11:00:22 LabSZ sshd[25246]: Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],OpenSSH,Normal Activity
Dec 10 11:00:22 LabSZ sshd[25248]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,OpenSSH,Brute Force Attack
Dec 10 11:00:24 LabSZ sshd[25248]: Failed password for root from 183.62.140.253 port 44532 ssh2,OpenSSH,Brute Force Attack
